,ga:landingPagePath,ga:date,ga:source,ga:country,ga:deviceCategory,ga:users,ga:newUsers,ga:sessions,ga:bounceRate,ga:pageviewsPerSession,ga:avgSessionDuration,ga:totalEvents
0,/discos-smart-bogo-cart-upsell,20220505,(direct),Vietnam,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
1,/discos-smart-bogo-cart-upsell,20220505,admin,Australia,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
2,/discos-smart-bogo-cart-upsell,20220505,happypoints.io,Vietnam,desktop,1.0,0.0,1.0,0.0,2.0,88.0,0.0
3,/discos-smart-bogo-cart-upsell,20220505,landing page,Australia,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
4,/discos-smart-bogo-cart-upsell,20220505,landing page,Vietnam,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
5,/discos-smart-bogo-cart-upsell,20220505,newsletter,United States,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
6,/discos-smart-bogo-cart-upsell,20220506,(direct),India,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
7,/discos-smart-bogo-cart-upsell,20220506,(direct),Vietnam,desktop,7.0,5.0,11.0,81.81818181818183,3.727272727272727,358.6363636363636,12.0
8,/discos-smart-bogo-cart-upsell,20220506,(direct),Vietnam,mobile,2.0,2.0,3.0,100.0,1.0,0.0,0.0
9,/discos-smart-bogo-cart-upsell,20220506,admin,India,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
10,/discos-smart-bogo-cart-upsell,20220506,l.facebook.com,Czechia,desktop,1.0,0.0,1.0,0.0,2.0,989.0,0.0
11,/discos-smart-bogo-cart-upsell,20220506,landing page,Vietnam,desktop,1.0,0.0,3.0,33.33333333333333,7.333333333333333,2420.3333333333335,0.0
12,/discos-smart-bogo-cart-upsell,20220506,linkedin.com,Vietnam,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
13,/discos-smart-bogo-cart-upsell,20220507,admin,United Arab Emirates,desktop,1.0,1.0,1.0,0.0,1.0,113.0,1.0
14,/discos-smart-bogo-cart-upsell,20220507,admin,United Kingdom,desktop,1.0,0.0,1.0,0.0,1.0,97.0,1.0
15,/discos-smart-bogo-cart-upsell,20220507,admin,United States,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
16,/discos-smart-bogo-cart-upsell,20220508,admin,Kenya,desktop,1.0,0.0,1.0,0.0,1.0,62.0,1.0
17,/discos-smart-bogo-cart-upsell,20220508,google,India,desktop,1.0,0.0,1.0,0.0,1.0,167.0,1.0
18,/discos-smart-bogo-cart-upsell,20220508,google,Kenya,mobile,1.0,1.0,1.0,100.0,1.0,0.0,0.0
19,/discos-smart-bogo-cart-upsell,20220509,(direct),Germany,desktop,1.0,1.0,1.0,0.0,2.0,3.0,0.0
20,/discos-smart-bogo-cart-upsell,20220509,google,Vietnam,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
21,/discos-smart-bogo-cart-upsell,20220509,linkedin.com,Vietnam,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
22,/discos-smart-bogo-cart-upsell,20220510,(direct),Czechia,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
23,/discos-smart-bogo-cart-upsell,20220510,(direct),France,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
24,/discos-smart-bogo-cart-upsell,20220510,(direct),United States,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
25,/discos-smart-bogo-cart-upsell,20220510,landing page,Vietnam,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
26,/discos-smart-bogo-cart-upsell,20220511,(direct),Vietnam,desktop,2.0,1.0,2.0,50.0,1.5,53.0,0.0
27,/discos-smart-bogo-cart-upsell,20220511,(direct),Vietnam,mobile,1.0,1.0,1.0,100.0,1.0,0.0,0.0
28,/discos-smart-bogo-cart-upsell,20220511,admin,Malaysia,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
29,/discos-smart-bogo-cart-upsell,20220511,admin,United States,desktop,2.0,1.0,2.0,100.0,1.0,0.0,0.0
30,/discos-smart-bogo-cart-upsell,20220511,google,Hungary,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
31,/discos-smart-bogo-cart-upsell,20220511,google,Vietnam,desktop,1.0,0.0,1.0,0.0,3.0,2555.0,0.0
32,/discos-smart-bogo-cart-upsell,20220511,google,Vietnam,mobile,1.0,1.0,2.0,100.0,1.0,0.0,0.0
33,/discos-smart-bogo-cart-upsell,20220511,l.facebook.com,Vietnam,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
34,/discos-smart-bogo-cart-upsell,20220511,landing page,Vietnam,desktop,1.0,0.0,1.0,0.0,2.0,1243.0,0.0
35,/discos-smart-bogo-cart-upsell,20220512,(direct),Vietnam,desktop,1.0,1.0,1.0,0.0,3.0,346.0,0.0
36,/discos-smart-bogo-cart-upsell,20220512,admin,India,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
37,/discos-smart-bogo-cart-upsell,20220512,admin,Saudi Arabia,desktop,1.0,0.0,1.0,0.0,1.0,94.0,1.0
38,/discos-smart-bogo-cart-upsell,20220512,admin,United Kingdom,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
39,/discos-smart-bogo-cart-upsell,20220512,admin,United States,desktop,2.0,1.0,2.0,100.0,1.0,0.0,0.0
40,/discos-smart-bogo-cart-upsell,20220513,(direct),Vietnam,desktop,2.0,0.0,2.0,100.0,1.0,0.0,0.0
41,/discos-smart-bogo-cart-upsell,20220513,admin,United States,desktop,1.0,0.0,1.0,0.0,1.0,17.0,1.0
42,/discos-smart-bogo-cart-upsell,20220514,(direct),Vietnam,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
43,/discos-smart-bogo-cart-upsell,20220514,admin,United States,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
44,/discos-smart-bogo-cart-upsell,20220515,admin,Philippines,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
45,/discos-smart-bogo-cart-upsell,20220516,(direct),Germany,desktop,1.0,1.0,1.0,0.0,2.0,3.0,0.0
46,/discos-smart-bogo-cart-upsell,20220516,(direct),Vietnam,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
47,/discos-smart-bogo-cart-upsell,20220516,admin,Canada,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
48,/discos-smart-bogo-cart-upsell,20220516,admin,United States,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
49,/discos-smart-bogo-cart-upsell,20220516,admin,Vietnam,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
50,/discos-smart-bogo-cart-upsell,20220516,google,Vietnam,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
51,/discos-smart-bogo-cart-upsell,20220516,google,Vietnam,mobile,1.0,0.0,2.0,50.0,1.5,131.0,0.0
52,/discos-smart-bogo-cart-upsell,20220516,shopify community,India,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
53,/discos-smart-bogo-cart-upsell,20220517,admin,United States,desktop,2.0,1.0,2.0,100.0,1.0,0.0,0.0
54,/discos-smart-bogo-cart-upsell,20220517,secure.helpscout.net,Vietnam,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
55,/discos-smart-bogo-cart-upsell,20220517,slack_partner_league,Vietnam,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
56,/discos-smart-bogo-cart-upsell,20220518,admin,United States,desktop,1.0,0.0,2.0,100.0,1.0,0.0,0.0
57,/discos-smart-bogo-cart-upsell,20220518,secure.helpscout.net,Vietnam,desktop,1.0,0.0,2.0,100.0,1.0,0.0,0.0
58,/discos-smart-bogo-cart-upsell,20220519,admin,United States,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
59,/discos-smart-bogo-cart-upsell,20220519,slack_partner_leauge,Guatemala,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
60,/discos-smart-bogo-cart-upsell,20220524,(direct),Vietnam,desktop,2.0,2.0,2.0,100.0,1.0,0.0,0.0
61,/discos-smart-bogo-cart-upsell,20220525,google,Vietnam,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
62,/discos-smart-bogo-cart-upsell,20220526,website,South Africa,desktop,1.0,1.0,3.0,100.0,1.0,0.0,0.0
63,/discos-smart-bogo-cart-upsell,20220527,google,Vietnam,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
64,/discos-smart-bogo-cart-upsell,20220530,(direct),India,desktop,1.0,1.0,1.0,0.0,2.0,3.0,0.0
65,/discos-smart-bogo-cart-upsell,20220530,landing page,India,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
66,/discos-smart-bogo-cart-upsell,20220530,website,India,desktop,1.0,1.0,1.0,0.0,1.0,51.0,1.0
67,/discos-smart-bogo-cart-upsell,20220531,google,Vietnam,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
68,/discos-smart-bogo-cart-upsell,20220531,landing page,United States,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
69,/discos-smart-bogo-cart-upsell,20220531,landing page,Vietnam,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
70,/discos-smart-bogo-cart-upsell,20220531,slack_partner_leauge,Vietnam,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
71,/discos-smart-bogo-cart-upsell,20220601,google,United States,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
72,/discos-smart-bogo-cart-upsell,20220601,l.facebook.com,Vietnam,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
73,/discos-smart-bogo-cart-upsell?fbclid=IwAR09RZwhKjodFRCbGwvMoKl5uKV-rx2irpUGkFQ17FxfwVag_qs8Y2YHkZA,20220507,m.facebook.com,Sweden,mobile,1.0,1.0,1.0,100.0,1.0,0.0,0.0
74,/discos-smart-bogo-cart-upsell?fbclid=IwAR1egpE-NQXItINsjcqRluJLKhVhAcDWVahgujAjbwAx4oiOiQNF7pjXLOQ,20220601,m.facebook.com,United States,mobile,1.0,1.0,1.0,100.0,1.0,0.0,0.0
75,/discos-smart-bogo-cart-upsell?fbclid=IwAR1LBgr6hB8Q3N388nuJZEBOcJjHG8I6Unv0v4XoRlneO5rFI7_Hji4U7LE,20220602,l.facebook.com,Vietnam,desktop,1.0,0.0,1.0,0.0,2.0,13.0,0.0
76,/discos-smart-bogo-cart-upsell?fbclid=IwAR1ZRZn0tuuMl21aZt4nX98-_coyXHcIJPF9t73SVlnfKvT5JsW1Aofazgo,20220602,l.facebook.com,Vietnam,desktop,1.0,1.0,1.0,0.0,4.0,834.0,1.0
77,/discos-smart-bogo-cart-upsell?fbclid=IwAR2uV_t8grermYZOyUsGmBlk_AY7kpuc5mqGuhhCUG8eQdkLRRQ3ml2FG4k,20220507,m.facebook.com,United States,mobile,1.0,1.0,1.0,100.0,1.0,0.0,0.0
78,/discos-smart-bogo-cart-upsell?fbclid=IwAR3kSOGBNuL2koAN2OK_KoWpG6XugUdSGyt_Po8cWZks_2Nqmbh9vVPdGLw,20220601,m.facebook.com,United States,mobile,1.0,1.0,1.0,100.0,1.0,0.0,0.0
79,/discos-smart-bogo-cart-upsell?fbclid=IwAR3p0h1do3ZHd68IJ_-sVYYwBNGr4m-zQRKpxwR6_Ej2g-l2DfZhA1K6oDk,20220507,m.facebook.com,United States,mobile,1.0,1.0,1.0,100.0,1.0,0.0,0.0
80,/discos-smart-bogo-cart-upsell?fbclid=IwAR3vO2vz-5pBr0_Dt7-C5uS2FKGOvqVef2s9QTlDsuLx78iXWIoKl_JpPAw,20220516,l.facebook.com,Vietnam,desktop,1.0,0.0,2.0,50.0,1.5,10.0,0.0
81,/discos-smart-bogo-cart-upsell?locale=de,20220511,admin,Germany,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
82,/discos-smart-bogo-cart-upsell?locale=de&surface_detail=all&surface_inter_position=3&surface_intra_position=21&surface_type=category,20220510,(direct),Germany,mobile,1.0,1.0,1.0,100.0,1.0,0.0,0.0
83,/discos-smart-bogo-cart-upsell?locale=de&surface_detail=bogo&surface_inter_position=1&surface_intra_position=21&surface_type=search,20220511,(direct),Germany,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
84,/discos-smart-bogo-cart-upsell?locale=de&surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=8&surface_type=search,20220515,facebook.com,Austria,desktop,1.0,0.0,1.0,0.0,1.0,22.0,1.0
85,/discos-smart-bogo-cart-upsell?locale=de&surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=8&surface_type=search,20220517,(direct),Germany,desktop,1.0,1.0,1.0,0.0,2.0,106.0,1.0
86,/discos-smart-bogo-cart-upsell?locale=de&surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=8&surface_type=search,20220526,(direct),Germany,desktop,1.0,1.0,1.0,0.0,1.0,1.0,1.0
87,/discos-smart-bogo-cart-upsell?locale=de&surface_detail=cart+upsell&surface_inter_position=1&surface_intra_position=18&surface_type=search,20220531,(direct),Germany,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
88,/discos-smart-bogo-cart-upsell?locale=de&surface_detail=cart+upsell&surface_inter_position=1&surface_intra_position=18&surface_type=search,20220601,(direct),Germany,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
89,/discos-smart-bogo-cart-upsell?locale=de&surface_detail=conversion-upselling-and-cross-selling&surface_inter_position=9&surface_intra_position=2&surface_type=home,20220516,(direct),Germany,desktop,1.0,1.0,1.0,0.0,1.0,216.0,1.0
90,/discos-smart-bogo-cart-upsell?locale=de&surface_detail=recommended-for-you&surface_inter_position=2&surface_intra_position=1&surface_type=home,20220508,admin,Germany,mobile,1.0,0.0,1.0,100.0,1.0,0.0,0.0
91,/discos-smart-bogo-cart-upsell?locale=es&surface_detail=all&surface_inter_position=3&surface_intra_position=12&surface_type=category,20220509,google,Chile,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
92,/discos-smart-bogo-cart-upsell?locale=es&surface_detail=bogo&surface_inter_position=1&surface_intra_position=17&surface_type=search,20220513,(direct),Mexico,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
93,/discos-smart-bogo-cart-upsell?locale=es&surface_detail=bogo&surface_inter_position=1&surface_intra_position=18&surface_type=search,20220526,(direct),Spain,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
94,/discos-smart-bogo-cart-upsell?locale=es&surface_detail=BOGO+buy+x+get+y&surface_inter_position=1&surface_intra_position=18&surface_type=search,20220527,(direct),Spain,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
95,/discos-smart-bogo-cart-upsell?locale=es&surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=8&surface_type=search,20220513,(direct),Chile,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
96,/discos-smart-bogo-cart-upsell?locale=es&surface_detail=conversion-upselling-and-cross-selling&surface_inter_position=1&surface_intra_position=6&surface_type=subcategory,20220512,(direct),Colombia,desktop,1.0,1.0,1.0,0.0,1.0,244.0,1.0
97,/discos-smart-bogo-cart-upsell?locale=es&surface_detail=disco&surface_inter_position=1&surface_intra_position=6&surface_type=search,20220518,(direct),Chile,desktop,1.0,1.0,1.0,0.0,1.0,139.0,1.0
98,/discos-smart-bogo-cart-upsell?locale=es&surface_detail=galeria+logos&surface_inter_position=2&surface_intra_position=13&surface_type=search,20220601,(direct),Colombia,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
99,/discos-smart-bogo-cart-upsell?locale=es&surface_detail=gift+on+cart&surface_inter_position=7&surface_intra_position=23&surface_type=search,20220525,(direct),Spain,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
100,/discos-smart-bogo-cart-upsell?locale=es&surface_detail=Gira+y+gana&surface_inter_position=1&surface_intra_position=17&surface_type=search,20220508,(direct),Peru,mobile,1.0,1.0,1.0,100.0,1.0,0.0,0.0
101,/discos-smart-bogo-cart-upsell?locale=es&surface_detail=recommended-for-you&surface_inter_position=1&surface_intra_position=1&surface_type=collection,20220506,(direct),Colombia,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
102,/discos-smart-bogo-cart-upsell?locale=es&surface_detail=recommended-for-you&surface_inter_position=1&surface_intra_position=1&surface_type=collection,20220511,(direct),Mexico,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
103,/discos-smart-bogo-cart-upsell?locale=es&surface_detail=recommended-for-you&surface_inter_position=1&surface_intra_position=12&surface_type=collection,20220510,l.facebook.com,Colombia,desktop,1.0,0.0,1.0,0.0,2.0,549.0,0.0
104,/discos-smart-bogo-cart-upsell?locale=es&surface_detail=recommended-for-you&surface_inter_position=2&surface_intra_position=1&surface_type=home,20220511,(direct),Spain,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
105,/discos-smart-bogo-cart-upsell?locale=fi&surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=8&surface_type=search,20220511,google,Finland,desktop,1.0,0.0,1.0,0.0,2.0,734.0,0.0
106,/discos-smart-bogo-cart-upsell?locale=fr,20220506,(direct),Vietnam,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
107,/discos-smart-bogo-cart-upsell?locale=fr,20220506,landing page,Vietnam,desktop,1.0,1.0,1.0,0.0,1.0,2.0,1.0
108,/discos-smart-bogo-cart-upsell?locale=fr,20220510,google,France,tablet,1.0,1.0,1.0,0.0,3.0,289.0,0.0
109,/discos-smart-bogo-cart-upsell?locale=fr,20220513,admin,Martinique,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
110,/discos-smart-bogo-cart-upsell?locale=fr,20220527,(direct),Vietnam,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
111,/discos-smart-bogo-cart-upsell?locale=fr&surface_detail=BOGO+cart&surface_inter_position=1&surface_intra_position=4&surface_type=search,20220512,admin,Canada,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
112,/discos-smart-bogo-cart-upsell?locale=fr&surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=15&surface_type=search,20220505,landing page,France,desktop,1.0,0.0,1.0,0.0,1.0,18.0,1.0
113,/discos-smart-bogo-cart-upsell?locale=fr&surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=7&surface_type=search,20220517,admin,France,desktop,1.0,0.0,1.0,0.0,3.0,2536.0,1.0
114,/discos-smart-bogo-cart-upsell?locale=fr&surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=8&surface_type=search,20220528,(direct),Morocco,desktop,1.0,1.0,2.0,100.0,1.0,0.0,0.0
115,/discos-smart-bogo-cart-upsell?locale=fr&surface_detail=conversion&surface_inter_position=1&surface_intra_position=2&surface_type=category,20220510,(direct),Israel,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
116,/discos-smart-bogo-cart-upsell?locale=fr&surface_detail=menu+upsell&surface_inter_position=4&surface_intra_position=12&surface_type=search,20220514,facebook.com,France,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
117,/discos-smart-bogo-cart-upsell?locale=fr&surface_detail=one+click+upsell&surface_inter_position=1&surface_intra_position=16&surface_type=search,20220526,website,United Arab Emirates,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
118,/discos-smart-bogo-cart-upsell?locale=fr&surface_detail=tiered+discount&surface_inter_position=2&surface_intra_position=7&surface_type=search,20220527,(direct),France,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
119,/discos-smart-bogo-cart-upsell?locale=fr&surface_detail=upsell&surface_inter_position=1&surface_intra_position=20&surface_type=search,20220601,landing page,France,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
120,/discos-smart-bogo-cart-upsell?locale=fr&surface_detail=upsell+cart+drawer&surface_inter_position=3&surface_intra_position=18&surface_type=search,20220526,(direct),France,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
121,/discos-smart-bogo-cart-upsell?locale=it,20220512,admin,Italy,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
122,/discos-smart-bogo-cart-upsell?locale=it&surface_detail=bogo&surface_inter_position=2&surface_intra_position=6&surface_type=search,20220509,(direct),Italy,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
123,/discos-smart-bogo-cart-upsell?locale=it&surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=8&surface_type=search,20220525,(direct),Italy,desktop,1.0,1.0,1.0,0.0,1.0,1.0,1.0
124,/discos-smart-bogo-cart-upsell?locale=it&surface_detail=disco&surface_inter_position=1&surface_intra_position=6&surface_type=search,20220508,(direct),Italy,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
125,/discos-smart-bogo-cart-upsell?locale=it&surface_detail=recommended-for-you&surface_inter_position=2&surface_intra_position=1&surface_type=home,20220505,landing page,Italy,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
126,/discos-smart-bogo-cart-upsell?locale=ja,20220506,landing page,Vietnam,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
127,/discos-smart-bogo-cart-upsell?locale=ja,20220507,admin,Japan,desktop,1.0,1.0,3.0,66.66666666666666,1.6666666666666667,515.3333333333334,0.0
128,/discos-smart-bogo-cart-upsell?locale=ja&surface_detail=customer+discount&surface_inter_position=1&surface_intra_position=16&surface_type=search,20220512,admin,Japan,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
129,/discos-smart-bogo-cart-upsell?locale=nl,20220511,admin,Netherlands,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
130,/discos-smart-bogo-cart-upsell?locale=nl&surface_detail=BOGO&surface_inter_position=1&surface_intra_position=16&surface_type=search,20220531,(direct),Netherlands,desktop,1.0,1.0,1.0,0.0,1.0,24.0,1.0
131,/discos-smart-bogo-cart-upsell?locale=nl&surface_detail=cart+upsell&surface_inter_position=1&surface_intra_position=19&surface_type=search,20220512,(direct),United States,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
132,/discos-smart-bogo-cart-upsell?locale=nl&surface_detail=conversion-upselling-and-cross-selling&surface_inter_position=1&surface_intra_position=2&surface_type=category,20220516,(direct),Netherlands,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
